freq_Hz,amplitude_dB
10000.0,-39.21044255855217
6705668.566856686,-1.6473246021180339
13401337.133713372,-2.052319772115354
20097005.700570058,-2.2148703496087476
26792674.267426744,-2.239288863569658
33488342.83428343,-2.0222472848805704
40184011.401140116,-1.6010395919930456
46879679.967996806,-1.8112188367793187
53575348.53485349,-1.9100672635811242
60271017.10171017,-1.9117537554974762
66966685.66856686,-1.9134402474138283
73662354.23542355,-1.9151267393301803
80358022.80228023,-1.9168132312465325
87053691.36913691,-1.9184997231628844
93749359.93599361,-1.9201862150792366
100445028.5028503,-1.9228987365603352
107140697.06970698,-1.9400223383726591
113836365.63656366,-1.957145940184983
120532034.20342034,-1.9742695419973069
127227702.77027704,-1.9913931438096306
133923371.33713372,-2.0085167456219546
140619039.90399042,-2.0256403474342783
147314708.4708471,-2.042763949246602
154010377.03770378,-2.0461031100010216
160706045.60456046,-2.0402124047206778
167401714.17141715,-2.034321699440334
174097382.73827383,-2.0284309941599896
180793051.3051305,-2.0225402888796458
187488719.87198722,-2.016649583599302
194184388.4388439,-2.0107588783189576
200880057.0057006,-2.006700819468912
207575725.57255727,-2.014753294025814
214271394.13941395,-2.0228057685827165
220967062.70627064,-2.030858243139619
227662731.27312732,-2.038910717696521
234358399.839984,-2.0469631922534233
241054068.40684068,-2.055015666810325
247749736.9736974,-2.0630681413672276
254445405.54055408,-2.038066537191811
261141074.10741076,-1.9963329677184523
267836742.67426744,-1.9545993982450935
274532411.24112415,-1.9128658287717344
281228079.80798084,-1.8711322592983757
287923748.3748375,-1.8293986898250167
294619416.9416942,-1.787665120351658
301315085.5085509,-1.7614335533501784
308010754.07540756,-1.798627376810128
314706422.64226425,-1.8358212002700778
321402091.2091209,-1.8730150237300274
328097759.7759776,-1.9102088471899772
334793428.3428343,-1.9474026706499268
341489096.909691,-1.9845964941098766
348184765.47654766,-2.021790317569826
354880434.04340434,-2.029879833164738
361576102.610261,-2.0271442573952445
368271771.1771177,-2.024408681625751
374967439.74397445,-2.021673105856258
381663108.3108311,-2.0189375300867645
388358776.8776878,-2.016201954317271
395054445.4445445,-2.0134663785477778
401750114.0114012,-2.0117052523665295
408445782.57825786,-2.0126977717014087
415141451.14511454,-2.013690291036288
421837119.7119712,-2.0146828103711667
428532788.2788279,-2.015675329706046
435228456.8456846,-2.016667849040925
441924125.4125413,-2.0176603683758043
448619793.97939795,-2.018652887710683
455315462.54625463,-2.021163869205792
462011131.1131113,-2.0240691325902693
468706799.679968,-2.026974395974747
475402468.2468247,-2.029879659359224
482098136.81368136,-2.0327849227437014
488793805.3805381,-2.035690186128179
495489473.9473948,-2.038595449512656
502185142.5142515,-2.0399162929967867
508880811.08110815,-2.0379666096424285
515576479.64796484,-2.0360169262880707
522272148.2148215,-2.0340672429337125
528967816.7816782,-2.032117559579355
535663485.3485349,-2.030167876224997
542359153.9153916,-2.028218192870639
549054822.4822483,-2.026268509516281
555750491.0491049,-2.0097813201505876
562446159.6159617,-1.990904678522685
569141828.1828183,-1.9720280368947825
575837496.749675,-1.9531513952668798
582533165.3165317,-1.9342747536389775
589228833.8833884,-1.9153981120110748
595924502.450245,-1.8965214703831725
602620171.0171018,-1.89347350071523
609315839.5839584,-1.9150459521448568
616011508.1508151,-1.9366184035744842
622707176.7176718,-1.9581908550041112
629402845.2845285,-1.9797633064337383
636098513.8513851,-2.0013357578633655
642794182.4182419,-2.0229082092929924
649489850.9850986,-2.04448066072262
656185519.5519552,-2.047483727579115
662881188.118812,-2.0489552895769254
669576856.6856686,-2.050426851574736
676272525.2525253,-2.0518984135725464
682968193.819382,-2.053369975570357
689663862.3862387,-2.0548415375681675
696359530.9530953,-2.056313099565978
703055199.519952,-2.0443295924235096
709750868.0868087,-2.0163134948039674
716446536.6536654,-1.9882973971844249
723142205.220522,-1.9602812995648828
