freq_Hz,amplitude_dB
10000.0,-37.1845941662656
6705668.566856686,0.32759619092680176
13401337.133713372,0.33056146051944335
20097005.700570058,0.22789192939162253
26792674.267426744,0.21032392445404682
33488342.83428343,0.4268458205733447
40184011.401140116,0.835281152083554
46879679.967996806,0.4321066853901579
53575348.53485349,0.20994098278867082
60271017.10171017,0.14566721386753612
66966685.66856686,0.0813934449464013
73662354.23542355,0.01711967602526655
80358022.80228023,-0.04715409289586819
87053691.36913691,-0.11142786181700279
93749359.93599361,-0.1756955068554402
100445028.5028503,-0.2329956320151225
107140697.06970698,-0.1937340971595105
113836365.63656366,-0.1544725623038986
120532034.20342034,-0.11521102744828661
127227702.77027704,-0.07594949259267451
133923371.33713372,-0.03668795773706262
140619039.90399042,0.0025735771185493683
147314708.4708471,0.04181434183222807
154010377.03770378,0.06620823588616533
160706045.60456046,0.08067124368361965
167401714.17141715,0.09513425148107398
174097382.73827383,0.1095972592785283
180793051.3051305,0.12406026707598262
187488719.87198722,0.13852327487343694
194184388.4388439,0.15298840735399885
200880057.0057006,0.1686186060776122
207575725.57255727,0.19185135525721264
214271394.13941395,0.2150841044368131
220967062.70627064,0.2383168536164136
227662731.27312732,0.26154960279601397
234358399.839984,0.2847823519756144
241054068.40684068,0.3080151011552149
247749736.9736974,0.33113657324634455
254445405.54055408,0.3069945654142179
261141074.10741076,0.2589586037899688
267836742.67426744,0.2109226421657198
274532411.24112415,0.1628866805414705
281228079.80798084,0.1148507189172217
287923748.3748375,0.06681475729297243
294619416.9416942,0.018801421011568873
301315085.5085509,-0.0210496977927649
308010754.07540756,-0.027895113450247384
314706422.64226425,-0.034740529107729796
321402091.2091209,-0.041585944765212275
328097759.7759776,-0.0484313604226947
334793428.3428343,-0.05527677608017712
341489096.909691,-0.0621221917376596
348184765.47654766,-0.06894848079015199
354880434.04340434,-0.06999966658342782
361576102.610261,-0.06890568717174905
368271771.1771177,-0.06781170776007027
374967439.74397445,-0.06671772834839147
381663108.3108311,-0.0656237489367127
388358776.8776878,-0.0645297695250339
395054445.4445445,-0.06341468332228466
401750114.0114012,-0.05663159540286511
408445782.57825786,-0.0340040153878166
415141451.14511454,-0.011376435372767888
421837119.7119712,0.01125114464228063
428532788.2788279,0.03387872465732914
435228456.8456846,0.05650630467237784
441924125.4125413,0.07913388468742637
448619793.97939795,0.1016907240256355
455315462.54625463,0.10768794275007784
462011131.1131113,0.10939042700177973
468706799.679968,0.1110929112534816
475402468.2468247,0.11279539550518347
482098136.81368136,0.11449787975688536
488793805.3805381,0.11620036400858724
495489473.9473948,0.11787398717784044
502185142.5142515,0.11337985709885084
508880811.08110815,0.09627981728400341
515576479.64796484,0.07917977746915582
522272148.2148215,0.06207973765430837
528967816.7816782,0.04497969783946078
535663485.3485349,0.02787965802461334
542359153.9153916,0.010779618209765739
549054822.4822483,-0.006188953978600777
555750491.0491049,0.0019576301219485243
562446159.6159617,0.014228399874409268
569141828.1828183,0.02649916962687001
575837496.749675,0.03876993937933076
582533165.3165317,0.05104070913179128
589228833.8833884,0.06331147888425202
595924502.450245,0.07555943245619026
602620171.0171018,0.08376087546773808
609315839.5839584,0.0857244666361297
616011508.1508151,0.08768805780452137
622707176.7176718,0.08965164897291299
629402845.2845285,0.09161524014130468
636098513.8513851,0.09357883130969628
642794182.4182419,0.09554242247808795
649489850.9850986,0.09743446324428098
656185519.5519552,0.08778660200137291
662881188.118812,0.07718754307483165
669576856.6856686,0.06658848414829077
676272525.2525253,0.05598942522174971
682968193.819382,0.04539036629520884
689663862.3862387,0.03479130736866777
696359530.9530953,0.02422580473785696
703055199.519952,0.018743613471356006
709750868.0868087,0.019270031777988958
716446536.6536654,0.019796450084621917
723142205.220522,0.020322868391254866
729837873.7873788,0.020849286697887836
736533542.3542354,0.021375705004520785
743229210.9210922,0.021902123311153744
749924879.4879489,0.022383857213626637
756620548.0548055,0.016632621323989252
763316216.6216623,0.01081067293729439
770011885.1885189,0.004988724550599628
776707553.7553756,-0.0008332238360952336
783403222.3222322,-0.006655172222789996
790098890.889089,-0.01247712060948496
796794559.4559456,-0.018230400387789603
803490228.0228024,-0.01490980220152138
810185896.589659,-0.0033146515051214517
816881565.1565157,0.008280499191278686
823577233.7233723,0.019875649887678818
830272902.2902291,0.03147080058407895
836968570.8570857,0.04306595128047889
843664239.4239424,0.054666414685608886
850359907.9907991,0.0670192235557727
857055576.5576558,0.09095600684991205
863751245.1245126,0.11489279014405096
870446913.6913692,0.13882957343818944
877142582.2582259,0.16276635673232837
883838250.8250825,0.1867031400264673
890533919.3919393,0.2106399233206062
897229587.9587959,0.23444420089667492
903925256.5256526,0.24272872708880558
910620925.0925093,0.2401267443206323
917316593.659366,0.2375247615524589
924012262.2262226,0.2349227787842856
930707930.7930794,0.23232079601611227
937403599.359936,0.22971881324793897
944099267.9267927,0.22712006531777487
