freq_Hz,amplitude_dB
10000.0,-38.61756837087912
6705668.566856686,-1.1703915633611686
13401337.133713372,-1.3876185950830167
20097005.700570058,-1.22133642830346
26792674.267426744,-1.0315713693513877
33488342.83428343,-1.0579567039605202
40184011.401140116,-1.2769854914746084
46879679.967996806,-1.3089480521008907
53575348.53485349,-1.322373831554303
60271017.10171017,-1.3141288713523676
66966685.66856686,-1.2880243827231683
73662354.23542355,-1.2344602580194008
80358022.80228023,-1.1419830061714977
87053691.36913691,-0.9991470773490347
93749359.93599361,-0.7977127629430689
100445028.5028503,-0.5347994246107006
107140697.06970698,-0.19511228138242998
113836365.63656366,0.17000059285372826
120532034.20342034,0.5246135025505128
127227702.77027704,0.8259045398012153
133923371.33713372,1.0327530173063573
140619039.90399042,1.115367668691288
147314708.4708471,1.0628607493426976
154010377.03770378,0.8437065238654506
160706045.60456046,0.5017102745728546
167401714.17141715,0.1063921528341758
174097382.73827383,-0.29942593344387625
180793051.3051305,-0.6798182887140414
187488719.87198722,-1.0110416212050954
194184388.4388439,-1.2827513148712946
200880057.0057006,-1.4847171300068474
207575725.57255727,-1.5626723828713949
214271394.13941395,-1.6017145085918068
220967062.70627064,-1.6132969982376504
227662731.27312732,-1.6070199594562304
234358399.839984,-1.589973164668022
241054068.40684068,-1.56688023566514
247749736.9736974,-1.5406180070120432
254445405.54055408,-1.5327534596549455
261141074.10741076,-1.5342739757488824
267836742.67426744,-1.5354860373545383
274532411.24112415,-1.5365730295214657
281228079.80798084,-1.5376123321938269
287923748.3748375,-1.5386345222431088
294619416.9416942,-1.5396509300934613
301315085.5085509,-1.540041332789138
308010754.07540756,-1.5378774565561513
314706422.64226425,-1.5357134240932122
321402091.2091209,-1.533549349945309
328097759.7759776,-1.5313852653041578
334793428.3428343,-1.5292211781703446
341489096.909691,-1.5270570904776304
348184765.47654766,-1.5248930026666097
354880434.04340434,-1.5152236411584907
361576102.610261,-1.5027627591051447
368271771.1771177,-1.4903018770510028
374967439.74397445,-1.4778409949967266
381663108.3108311,-1.4653801129424295
388358776.8776878,-1.4529192308881291
395054445.4445445,-1.4404583488338283
401750114.0114012,-1.423164114510945
408445782.57825786,-1.3922115658300904
415141451.14511454,-1.3612590171492356
421837119.7119712,-1.330306468468381
428532788.2788279,-1.2993539197875261
435228456.8456846,-1.2684013711066713
441924125.4125413,-1.2374488224258167
448619793.97939795,-1.2064962737449618
455315462.54625463,-1.2135460606679984
462011131.1131113,-1.2304634841214417
468706799.679968,-1.2473809075748847
475402468.2468247,-1.264298331028328
482098136.81368136,-1.281215754481771
488793805.3805381,-1.2981331779352143
495489473.9473948,-1.3150506013886576
502185142.5142515,-1.3339895182895938
508880811.08110815,-1.3571011602190448
515576479.64796484,-1.3802128021484958
522272148.2148215,-1.4033244440779469
528967816.7816782,-1.426436086007398
535663485.3485349,-1.449547727936849
542359153.9153916,-1.4726593698663
549054822.4822483,-1.4957710117957512
555750491.0491049,-1.4796753249127823
562446159.6159617,-1.4571353386807397
569141828.1828183,-1.4345953524486978
575837496.749675,-1.4120553662166553
582533165.3165317,-1.3895153799846132
589228833.8833884,-1.3669753937525708
595924502.450245,-1.3444354075205287
602620171.0171018,-1.321722267445257
609315839.5839584,-1.2987397983608464
616011508.1508151,-1.2757573292764353
622707176.7176718,-1.2527748601920248
629402845.2845285,-1.2297923911076136
636098513.8513851,-1.2068099220232031
642794182.4182419,-1.1838274529387922
649489850.9850986,-1.160844983854381
656185519.5519552,-1.1721787045501473
662881188.118812,-1.18634264351044
669576856.6856686,-1.2005065824707324
676272525.2525253,-1.214670521431025
682968193.819382,-1.2288344603913175
689663862.3862387,-1.24299839935161
696359530.9530953,-1.2571623383119024
703055199.519952,-1.2670756843976418
