freq_Hz,amplitude_dB
10000.0,-37.18459210510155
6705668.566856686,0.22681480944649215
13401337.133713372,0.15526851690152704
20097005.700570058,-0.043557976074945395
26792674.267426744,0.27325924887773595
33488342.83428343,0.28737125598399993
40184011.401140116,0.03154426049205447
46879679.967996806,0.06303209800093694
53575348.53485349,0.07127332687336016
60271017.10171017,0.05923949766268354
66966685.66856686,0.04720566845200691
73662354.23542355,0.03517183924133028
80358022.80228023,0.023138010030653654
87053691.36913691,0.011104180819977036
93749359.93599361,-0.0009282505662752725
100445028.5028503,-0.011696705228727698
107140697.06970698,-0.0050088505336062334
113836365.63656366,0.001679004161515232
120532034.20342034,0.008366858856636697
127227702.77027704,0.01505471355175818
133923371.33713372,0.021742568246879646
140619039.90399042,0.02843042294200111
147314708.4708471,0.03511685284549835
154010377.03770378,0.040996550000239086
160706045.60456046,0.046336781553935766
167401714.17141715,0.051677013107632425
174097382.73827383,0.057017244661329076
180793051.3051305,0.062357476215025756
187488719.87198722,0.06769770776872244
194184388.4388439,0.07302657891431631
200880057.0057006,0.07340674151363406
207575725.57255727,0.04160052960893358
214271394.13941395,0.009794317704233236
220967062.70627064,-0.02201189420046723
227662731.27312732,-0.053818106105167574
234358399.839984,-0.08562431800986792
241054068.40684068,-0.1174305299145684
247749736.9736974,-0.149166955549826
254445405.54055408,-0.15742912658257463
261141074.10741076,-0.15382795647277914
267836742.67426744,-0.15022678636298364
274532411.24112415,-0.14662561625318815
281228079.80798084,-0.14302444614339263
287923748.3748375,-0.13942327603359717
294619416.9416942,-0.13581059215950847
301315085.5085509,-0.12889979578745547
308010754.07540756,-0.10869318525091881
314706422.64226425,-0.08848657471438234
321402091.2091209,-0.06827996417784568
328097759.7759776,-0.048073353641309026
334793428.3428343,-0.027866743104772374
341489096.909691,-0.007660132568235899
348184765.47654766,0.012415521008386787
354880434.04340434,0.0011837891467376585
361576102.610261,-0.021673047731135764
368271771.1771177,-0.04452988460900939
374967439.74397445,-0.06738672148688321
381663108.3108311,-0.09024355836475684
388358776.8776878,-0.11310039524263027
395054445.4445445,-0.1359042580385396
401750114.0114012,-0.14741806557812479
408445782.57825786,-0.12746063019097573
415141451.14511454,-0.10750319480382646
421837119.7119712,-0.0875457594166772
428532788.2788279,-0.06758832402952794
